sku,sort_order,url
DECO01625,3,https://www.diptyque-cn.com/media/catalog/product/v/i/vide-poche-payasage-mm_mixed-clay-2026_deco01625_rvb_bd_fond-gris_spec-ecom_1_diptyque.jpg
DECO01625,4,https://www.diptyque-cn.com/media/catalog/product/v/i/vide-poche-payasage_multiproduits_mixed-clay-2026_rvb_bd_fond-gris_spec-ecom_3_diptyque_1_1.jpg
DECO01626,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/v/i/vide-poche-payasage-gm_mixed-clay-2026_deco01626_rvb_bd_fond-gris_spec-ecom_1_diptyque_3.jpg
DECO01626,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/v/i/vide-poche-payasage-gm_mixed-clay-2026_deco01626_rvb_bd_fond-gris_spec-ecom_1_diptyque_3.jpg
DECO01626,3,https://www.diptyque-cn.com/media/catalog/product/v/i/vide-poche-payasage-gm_mixed-clay-2026_deco01626_rvb_bd_fond-gris_spec-ecom_1_diptyque_3.jpg
DECO01626,4,https://www.diptyque-cn.com/media/catalog/product/v/i/vide-poche-payasage_multiproduits_mixed-clay-2026_rvb_bd_fond-gris_spec-ecom_3_diptyque_3.jpg
DECO01630,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/c/o/couvercle_fleur_de_cerisier_190_fleur_de_cerisier_26_deco01630_hd_fond-gris_spec-ecom_2292x3055px_1_diptyque_1.jpg
DECO01630,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/c/o/couvercle_fleur_de_cerisier_190_fleur_de_cerisier_26_deco01630_hd_fond-gris_spec-ecom_2292x3055px_1_diptyque_1.jpg
DECO01630,3,https://www.diptyque-cn.com/media/catalog/product/c/o/couvercle_fleur_de_cerisier_190_fleur_de_cerisier_26_deco01630_hd_fond-gris_spec-ecom_2292x3055px_1_diptyque_1.jpg
DECO01630,4,https://www.diptyque-cn.com/media/catalog/product/c/o/couvercle_fleur_de_cerisier_190_fleur_de_cerisier_26_deco01630_hd_fond-gris_spec-ecom_2292x3055px_2_diptyque.jpg
DECO01631,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/p/r/preview_png_1_.png
DECO01631,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/p/r/preview_png_1_.png
DECO01631,3,https://www.diptyque-cn.com/media/catalog/product/s/o/socle-payasage-bougie-classique_mixed-clay-2026_190g_deco01631_rvb_bd_fond-gris_spec-ecom_1_diptyque.jpg
DECO01631,4,https://www.diptyque-cn.com/media/catalog/product/p/r/preview_png_1_.png
DECO01631,5,https://www.diptyque-cn.com/media/catalog/product/s/o/socle-payasage-bougie-classique_mixed-clay-26_190g_deco01631_rvb_bd_fond-gris_spec-ecom_2_diptyque_1.jpg
DECO01631,6,https://www.diptyque-cn.com/media/catalog/product/_/_/__20260209164635_11759_148.jpg
DECO01651,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/p/h/ph472d_1.jpg
DECO01651,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/p/h/ph472d_1.jpg
DECO01651,3,https://www.diptyque-cn.com/media/catalog/product/p/h/ph472d_1.jpg
DECO01651,4,https://www.diptyque-cn.com/media/catalog/product/p/h/ph7056_1.jpg
DECO01651,5,https://www.diptyque-cn.com/media/catalog/product/p/h/photop_4.jpg
DECO01651,6,https://www.diptyque-cn.com/media/catalog/product/p/h/ph73bd_1.jpg
DECO01406,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/c/a/carnet-losanges-au-crayon-gm_accessoires-de-bureau_deco01405_rvb_bd_fond-blanc_spec-ecom_1_diptyque_1.jpg
DECO01406,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/c/a/carnet-losanges-au-crayon-gm_accessoires-de-bureau_deco01405_rvb_bd_fond-blanc_spec-ecom_1_diptyque_1.jpg
DECO01406,3,https://www.diptyque-cn.com/media/catalog/product/c/a/carnet-losanges-au-crayon-gm_accessoires-de-bureau_deco01405_rvb_bd_fond-blanc_spec-ecom_1_diptyque_1.jpg
DECO01406,4,https://www.diptyque-cn.com/media/catalog/product/c/a/carnet-gm_accessoires-de-bureau_deco01405_rvb_fond-gris_spec-ecom_2_diptyque_5.jpg
DECO01406,5,https://www.diptyque-cn.com/media/catalog/product/c/a/carnets-gm_accessoires-de-bureau_deco01407_rvb_fond-gris_spec-ecom_3_diptyque_4.jpg
DECO01416,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/2/_/2_7.jpg
DECO01416,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/2/_/2_7.jpg
DECO01416,3,https://www.diptyque-cn.com/media/catalog/product/2/_/2_7.jpg
DECO01416,4,https://www.diptyque-cn.com/media/catalog/product/3/_/3_6.jpg
DECO01416,5,https://www.diptyque-cn.com/media/catalog/product/1/_/1_7.jpg
DECO01432,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/1/_/1_8.jpg
DECO01432,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/1/_/1_8.jpg
DECO01432,3,https://www.diptyque-cn.com/media/catalog/product/1/_/1_8.jpg
DECO01432,4,https://www.diptyque-cn.com/media/catalog/product/2/_/2_8.jpg
CARDIFFI1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-car-figuier-fig-tree-insert-cardiffi-1.jpg
CARDIFFI1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-car-figuier-fig-tree-insert-cardiffi-1.jpg
CARDIFFI1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-car-figuier-fig-tree-insert-cardiffi-1.jpg
CARDIFFI1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-car-figuier-fig-tree-insert-cardiffi-2.jpg
SET5EDTV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/5/5/555555.png
SET5EDTV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/5/5/555555.png
SET5EDTV1,3,https://www.diptyque-cn.com/media/catalog/product/5/5/555555.png
SET5EDTV1,4,https://www.diptyque-cn.com/media/catalog/product/5/1/5155555_2.png
DRGDISHSOAP,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-dishwashing-liquid-500ml-drgdishsoap-1_1.jpg
DRGDISHSOAP,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-dishwashing-liquid-500ml-drgdishsoap-1_1.jpg
DRGDISHSOAP,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-dishwashing-liquid-500ml-drgdishsoap-1_1.jpg
DOSONP75CV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-eau-de-parfum-75ml-dosonp75-1.jpg
DOSONP75CV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-eau-de-parfum-75ml-dosonp75-1.jpg
DOSONP75CV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-parfum-75ml-dosonp75-1.jpg
DOSONP75CV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-parfum-75ml-dosonp75-2.jpg
DOSONP75CV1,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-parfum-75ml-dosonp75-3.jpg
DOSON100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-eau-de-toilette-100ml-doson100-1.jpg
DOSON100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-eau-de-toilette-100ml-doson100-1.jpg
DOSON100V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-toilette-100ml-doson100-1.jpg
DOSON100V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-toilette-100ml-doson100-2.jpg
DOSON100V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-eau-de-toilette-100ml-doson100-3.jpg
DOSHMISTV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-hair-mist-30ml-doshmist-1__.web.png
DOSHMISTV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-hair-mist-30ml-doshmist-1__.web.png
DOSHMISTV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-hair-mist-30ml-doshmist-1__.web.png
DOSHMISTV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-hair-mist-30ml-doshmist-2.jpg
DOSHCREAMV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-hand-cream-45-ml-doshcream-1.jpg
DOSHCREAMV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-hand-cream-45-ml-doshcream-1.jpg
DOSHCREAMV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-hand-cream-45-ml-doshcream-1.jpg
DOSHCREAMV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-hand-cream-45-ml-doshcream-2.jpg
SOAPDOSONV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/o/do-son_savon-pafume_soapdosonv2_rvb_bd_fond-gris_spec-ecom_3x4_3055x2295_1_diptyque.jpg
SOAPDOSONV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/o/do-son_savon-pafume_soapdosonv2_rvb_bd_fond-gris_spec-ecom_3x4_3055x2295_1_diptyque.jpg
SOAPDOSONV1,3,https://www.diptyque-cn.com/media/catalog/product/d/o/do-son_savon-pafume_soapdosonv2_rvb_bd_fond-gris_spec-ecom_3x4_3055x2295_1_diptyque.jpg
SOAPDOSONV1,4,https://www.diptyque-cn.com/media/catalog/product/d/o/do-son_savon-pafume_soapdosonv2_rvb_bd_fond-gris_spec-ecom_3x4_3055x2295_2_diptyque.jpg
SOLIDEDOSO3,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-refillable-solid-perfume-solidedoson-1.jpg
SOLIDEDOSO3,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-refillable-solid-perfume-solidedoson-1.jpg
SOLIDEDOSO3,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-refillable-solid-perfume-solidedoson-1.jpg
SOLIDEDOSO3,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-refillable-solid-perfume-solidedoson-2.jpg
RSOLIDEDOS1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-111111.png
RSOLIDEDOS1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-111111.png
RSOLIDEDOS1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-111111.png
RSOLIDEDOS1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-22222.png
DOSSHOILV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-do-son-shower-oil-shoildoson-1.jpg
DOSSHOILV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-do-son-shower-oil-shoildoson-1.jpg
DOSSHOILV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-shower-oil-shoildoson-1.jpg
DOSSHOILV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-do-son-shower-oil-shoildoson-2.jpg
DECO00784,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/2/_/2_4_4.jpg
DECO00784,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/2/_/2_4_4.jpg
DECO00784,3,https://www.diptyque-cn.com/media/catalog/product/2/_/2_4_4.jpg
DECO00784,4,https://www.diptyque-cn.com/media/catalog/product/1/7/17_deco00784_vide_poches_dominote_pm_2_3.jpg
DOSBLOT,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/l/a/lait-parfum-mains-et-corps-do-son_revamp-gestes-parfum_dosblot_rvb_bd_fond-gris_spec-ecom_1_diptyque_1.jpg
DOSBLOT,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/l/a/lait-parfum-mains-et-corps-do-son_revamp-gestes-parfum_dosblot_rvb_bd_fond-gris_spec-ecom_1_diptyque_1.jpg
DOSBLOT,3,https://www.diptyque-cn.com/media/catalog/product/l/a/lait-parfum-mains-et-corps-do-son_revamp-gestes-parfum_dosblot_rvb_bd_fond-gris_spec-ecom_1_diptyque_1.jpg
DOSBLOT,4,https://www.diptyque-cn.com/media/catalog/product/l/a/lait-parfum-mains-et-corps-do-son_revamp-gestes-parfum_dosblot_rvb_bd_fond-gris_spec-ecom_2_diptyque_1.jpg
CAPITAP75CV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-capitale-eau-de-parfum-75ml-capitap75c-1.jpg
CAPITAP75CV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-capitale-eau-de-parfum-75ml-capitap75c-1.jpg
CAPITAP75CV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-capitale-eau-de-parfum-75ml-capitap75c-1.jpg
CAPITAP75CV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-capitale-eau-de-parfum-75ml-capitap75c-2.jpg
CAPITAP75CV1,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-capitale-eau-de-parfum-75ml-capitap75c-3.jpg
CAPIHMIST,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-capital-hair-mist-30ml-capihmist-1__.web_1.png
CAPIHMIST,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-capital-hair-mist-30ml-capihmist-1__.web_1.png
CAPIHMIST,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-capital-hair-mist-30ml-capihmist-1__.web_1.png
CAPIHMIST,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-capital-hair-mist-30ml-capihmist-2.jpg
LIERRE100V3,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/1/1/11111_2_17.png
LIERRE100V3,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/1/1/11111_2_17.png
LIERRE100V3,3,https://www.diptyque-cn.com/media/catalog/product/1/1/11111_2_17.png
LIERRE100V3,4,https://www.diptyque-cn.com/media/catalog/product/1/2/12121222222.png
MINTP75CV2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-de-minthe-eau-de-parfum-75ml-mintp75c-1_1.jpg
MINTP75CV2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-de-minthe-eau-de-parfum-75ml-mintp75c-1_1.jpg
MINTP75CV2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-de-minthe-eau-de-parfum-75ml-mintp75c-1_1.jpg
MINTP75CV2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-de-minthe-eau-de-parfum-75ml-mintp75c-2_1.jpg
MINTP75CV2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-de-minthe-eau-de-parfum-75ml-mintp75c-3_1.jpg
ROSEP75C,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-rose-eau-de-parfum-75ml-rosep75c-1.jpg
ROSEP75C,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-rose-eau-de-parfum-75ml-rosep75c-1.jpg
ROSEP75C,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-parfum-75ml-rosep75c-1.jpg
ROSEP75C,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-parfum-75ml-rosep75c-2.jpg
ROSEP75C,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-parfum-75ml-rosep75c-3.jpg
VOLUTEP75CV1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-volutes-eau-de-parfum-75ml-volutp75v1-1.jpg
VOLUTEP75CV1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-volutes-eau-de-parfum-75ml-volutp75v1-1.jpg
VOLUTEP75CV1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-volutes-eau-de-parfum-75ml-volutp75v1-1.jpg
VOLUTEP75CV1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-volutes-eau-de-parfum-75ml-volutp75v1-2.jpg
VOLUTEP75CV1,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-volutes-eau-de-parfum-75ml-volutp75v1-3.jpg
DOSON50V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/1/1/11111_2_6.png
DOSON50V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/1/1/11111_2_6.png
DOSON50V2,3,https://www.diptyque-cn.com/media/catalog/product/1/1/11111_2_6.png
DOSON50V2,4,https://www.diptyque-cn.com/media/catalog/product/2/2/22222_1_7.png
DOSON50V2,5,https://www.diptyque-cn.com/media/catalog/product/3/3/33333_4.png
NERO100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/7/7/77777_1.png
NERO100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/7/7/77777_1.png
NERO100V2,3,https://www.diptyque-cn.com/media/catalog/product/7/7/77777_1.png
NERO100V2,4,https://www.diptyque-cn.com/media/catalog/product/7/1/7177777.png
HESP100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/6/6/66666_2.png
HESP100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/6/6/66666_2.png
HESP100V2,3,https://www.diptyque-cn.com/media/catalog/product/6/6/66666_2.png
HESP100V2,4,https://www.diptyque-cn.com/media/catalog/product/6/1/6166666.png
SENS100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-des-sens-eau-de-toilette-100ml-sens100v1-1.jpg
SENS100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-des-sens-eau-de-toilette-100ml-sens100v1-1.jpg
SENS100V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-des-sens-eau-de-toilette-100ml-sens100v1-1.jpg
SENS100V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-des-sens-eau-de-toilette-100ml-sens100v1-2.jpg
SENS100V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-des-sens-eau-de-toilette-100ml-sens100v1-3.jpg
SUM26SENS100,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/e/d/edt-eau-des-sens_summer-2026_100ml_sum26sens100_rvb_hd_fond-gris_spec-ecom_2292x3055_1_diptyque.jpg
SUM26SENS100,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/e/d/edt-eau-des-sens_summer-2026_100ml_sum26sens100_rvb_hd_fond-gris_spec-ecom_2292x3055_1_diptyque.jpg
SUM26SENS100,3,https://www.diptyque-cn.com/media/catalog/product/e/d/edt-eau-des-sens_summer-2026_100ml_sum26sens100_rvb_hd_fond-gris_spec-ecom_2292x3055_1_diptyque.jpg
SUM26SENS100,4,https://www.diptyque-cn.com/media/catalog/product/e/d/edt-eau-des-sens_summer-2026_100ml_sum26sens100_rvb_hd_fond-gris_spec-ecom_2292x3055_2_diptyque.jpg
SUM26SENS100,5,https://www.diptyque-cn.com/media/catalog/product/e/d/edt-eau-des-sens_summer-2026_100ml_sum26sens100_rvb_hd_fond-gris_spec-ecom_2292x3055_3_diptyque.jpg
DUELLE50V1,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-duelle-eau-de-toilette-50ml-duelle50-1.png
DUELLE50V1,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-duelle-eau-de-toilette-50ml-duelle50-1.png
DUELLE50V1,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-duelle-eau-de-toilette-50ml-duelle50-1.png
DUELLE50V1,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-duelle-eau-de-toilette-50ml-duelle50-2.png
LENTE100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/3/3/3333_3.png
LENTE100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/3/3/3333_3.png
LENTE100V2,3,https://www.diptyque-cn.com/media/catalog/product/3/3/3333_3.png
LENTE100V2,4,https://www.diptyque-cn.com/media/catalog/product/4/4/44444_2.png
MOHE100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque1111.png
MOHE100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque1111.png
MOHE100V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque1111.png
MOHE100V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-m22222.png
ROSE100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-rose-eau-de-toilette-100ml-eaurose100-1_1_1.jpg
ROSE100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-rose-eau-de-toilette-100ml-eaurose100-1_1_1.jpg
ROSE100V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-100ml-eaurose100-1_1_1.jpg
ROSE100V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-100ml-eaurose100-2_1.jpg
ROSE100V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-100ml-eaurose100-3_1.jpg
ROSE50V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-eau-rose-eau-de-toilette-50ml-rose50v1-1.jpg
ROSE50V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-eau-rose-eau-de-toilette-50ml-rose50v1-1.jpg
ROSE50V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-50ml-rose50v1-1.jpg
ROSE50V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-50ml-rose50v1-2.jpg
ROSE50V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-eau-rose-eau-de-toilette-50ml-rose50v1-3.jpg
GERA100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/6/6/66666_3.png
GERA100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/6/6/66666_3.png
GERA100V2,3,https://www.diptyque-cn.com/media/catalog/product/6/6/66666_3.png
GERA100V2,4,https://www.diptyque-cn.com/media/catalog/product/6/1/6166666_1.png
AUTRE100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/8/8/88888_1.png
AUTRE100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/8/8/88888_1.png
AUTRE100V2,3,https://www.diptyque-cn.com/media/catalog/product/8/8/88888_1.png
AUTRE100V2,4,https://www.diptyque-cn.com/media/catalog/product/8/1/81111111__.png
OFRESIA100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/6/6/66666_1.png
OFRESIA100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/6/6/66666_1.png
OFRESIA100V2,3,https://www.diptyque-cn.com/media/catalog/product/6/6/66666_1.png
OFRESIA100V2,4,https://www.diptyque-cn.com/media/catalog/product/7/7/777777_1.png
PHILO100V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-philosykos-eau-de-toilette-100ml-philo100-1.jpg
PHILO100V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-philosykos-eau-de-toilette-100ml-philo100-1.jpg
PHILO100V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-100ml-philo100-1.jpg
PHILO100V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-100ml-philo100-2.jpg
PHILO100V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-100ml-philo100-3.jpg
PHILO50V2,1,https://www.diptyque-cn.com/media/catalog/product/cache/92fa2b1df8db014d76385e086405e64c/d/i/diptyque-philosykos-eau-de-toilette-50ml-philo50-1.jpg
PHILO50V2,2,https://www.diptyque-cn.com/media/catalog/product/cache/0987c99951d906691ae11a3724116354/d/i/diptyque-philosykos-eau-de-toilette-50ml-philo50-1.jpg
PHILO50V2,3,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-50ml-philo50-1.jpg
PHILO50V2,4,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-50ml-philo50-2.jpg
PHILO50V2,5,https://www.diptyque-cn.com/media/catalog/product/d/i/diptyque-philosykos-eau-de-toilette-50ml-philo50-3.jpg
