sku,relation_type,sort_order,related_text
PHILO50V2,related,11,感官之水淡香水 CNY 1420 [SENS100V2]
PHILO50V2,related,12,玫瑰香调淡香水 CNY 1050 [ROSE50V2]
PHILO50V2,related,13,杜桑淡香水 CNY 1420 [DOSON100V2]
PHILO50V2,related,14,感官之水淡香水 CNY 1050 [SENS50V2]
PHILO50V2,related,15,影中之水 - 淡香水 CNY 1420 [OMBRE100V2]
PHILO50V2,related,16,奥利恩淡香水 CNY 1050 [OLENE50V3]
PHILO50V2,related,17,天竺葵香调淡香水 CNY 1420 [GERA100V2]
PHILO50V2,cross_sell,1,希腊无花果香调 - 固体香膏 CNY 560 [SOLIDEPHIL3]
PHILO50V2,cross_sell,2,希腊无花果香调洁肤露 CNY 440 [PHIBGELV1]
PHILO50V2,upgrade,1,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
PHILO50V2,upgrade,2,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
PHILO50V2,upgrade,3,希腊无花果香调 - 润肤乳 CNY 540 [PHIBLOTIONV1]
PHILO50V2,upgrade,4,希腊无花果香调洁肤露 CNY 440 [PHIBGELV1]
PHILO50V2,upgrade,5,希腊无花果香调 - 固体香膏 CNY 560 [SOLIDEPHIL3]
PHILO50V2,upgrade,6,希腊无花果香调 - 香膏补充装2枚 CNY 380 [RSOLIDEPHI]
TAMDAO50V2,pairing,1,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
TAMDAO50V2,pairing,2,杜桑淡香水 CNY 1420 [DOSON100V2]
TAMDAO50V2,related,1,谭道淡香水 CNY 1420 [TAMDAO100V2]
TAMDAO50V2,related,2,影中之水淡香水 CNY 1050 [OMBRE50V2]
TAMDAO50V2,related,3,东京淡香水 CNY 1420 [OYEDO100V3]
TAMDAO50V2,related,4,东京淡香水 CNY 1050 [OYEDO50V3]
TAMDAO50V2,related,5,希腊无花果香调淡香水 CNY 1050 [PHILO50V2]
TAMDAO50V2,related,6,希腊无花果香调淡香水 CNY 1420 [PHILO100V2]
TAMDAO50V2,related,7,圣日尔曼大道34号淡香水 CNY 1500 [34BEDT100V1]
TAMDAO50V2,related,8,纸上淡香水 CNY 1050 [PAPIER50]
TAMDAO50V2,related,9,纸上淡香水 CNY 1420 [PAPIER100]
TAMDAO50V2,related,10,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
TAMDAO50V2,related,11,感官之水淡香水 CNY 1420 [SENS100V2]
TAMDAO50V2,related,12,玫瑰香调淡香水 CNY 1050 [ROSE50V2]
TAMDAO50V2,related,13,杜桑淡香水 CNY 1420 [DOSON100V2]
TAMDAO50V2,related,14,感官之水淡香水 CNY 1050 [SENS50V2]
TAMDAO50V2,related,15,影中之水 - 淡香水 CNY 1420 [OMBRE100V2]
TAMDAO50V2,related,16,奥利恩淡香水 CNY 1050 [OLENE50V3]
TAMDAO50V2,related,17,天竺葵香调淡香水 CNY 1420 [GERA100V2]
TAMDAO50V2,upgrade,1,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
TAMDAO50V2,upgrade,2,谭道淡香水 CNY 1420 [TAMDAO100V2]
SENSHMISTV1,pairing,1,感官之水淡香水 CNY 1420 [SENS100V2]
SENSHMISTV1,related,1,巴黎之水发香喷雾 CNY 580 [CAPIHMIST]
SENSHMISTV1,related,2,玫瑰香调发香喷雾 CNY 580 [ROSHMISTV1]
SENSHMISTV1,related,3,纸上发香喷雾 CNY 580 [PAPIERHMIST]
SENSHMISTV1,related,4,希腊无花果香调发香喷雾 CNY 580 [PHILOHMIST]
SENSHMISTV1,related,5,肌肤之花发香喷雾 CNY 580 [FLEURHMIST]
SENSHMISTV1,related,6,杜桑发香喷雾 CNY 580 [DOSHMISTV1]
SENSHMISTV1,cross_sell,1,感官之水淡香水 CNY 1420 [SENS100V2]
SENSHMISTV1,cross_sell,2,感官之水 - 洁肤露 CNY 440 [SENSBGEL1]
SENSHMISTV1,upgrade,1,感官之水 - 香氛皂 CNY 350 [SOAPSENSV1]
SENSHMISTV1,upgrade,2,感官之水淡香水 CNY 1420 [SENS100V2]
SENSHMISTV1,upgrade,3,感官之水淡香水 CNY 1050 [SENS50V2]
SENSHMISTV1,upgrade,4,感官之水 - 洁肤露 CNY 440 [SENSBGEL1]
SOAPSENSV1,related,1,圣日尔曼大道34号 - 香氛皂 CNY 370 [S34BV1]
SOAPSENSV1,related,2,肌肤之花 - 润肤乳 CNY 540 [FLEURBLOTION]
SOAPSENSV1,related,3,杜桑柔肤沐浴油 CNY 480 [DOSSHOILV1]
SOAPSENSV1,related,4,希腊无花果香调 - 润肤乳 CNY 540 [PHIBLOTIONV1]
SOAPSENSV1,related,5,希腊无花果香调洁肤露 CNY 440 [PHIBGELV1]
SOAPSENSV1,related,6,玫瑰香调 - 润肤乳 CNY 540 [ROSBLOTIONV1]
SOAPSENSV1,related,7,玫瑰香调 - 香氛皂 CNY 350 [SOAPROSE]
SOAPSENSV1,related,8,杜桑 - 香氛皂 CNY 350 [SOAPDOSONV1]
SOAPSENSV1,cross_sell,1,杜桑柔肤沐浴油 CNY 480 [DOSSHOILV1]
SOAPSENSV1,upgrade,1,感官之水发香喷雾 CNY 580 [SENSHMISTV1]
SOAPSENSV1,upgrade,2,感官之水淡香水 CNY 1420 [SENS100V2]
SOAPSENSV1,upgrade,3,感官之水淡香水 CNY 1050 [SENS50V2]
SOAPSENSV1,upgrade,4,感官之水 - 洁肤露 CNY 440 [SENSBGEL1]
DUELLEP75CV1,pairing,1,杜耶尔淡香水 CNY 1420 [DUELLE100V2]
DUELLEP75CV1,pairing,2,旋律淡香精 CNY 1650 [TEMPOP75CV1]
DUELLEP75CV1,related,1,旅行之水淡香精 CNY 2390 [MEASTP75C]
DUELLEP75CV1,related,2,帕劳乌木香调淡香精 CNY 1650 [OUDP75CV1]
DUELLEP75CV1,related,3,圣日尔曼大道34号淡香精 CNY 1840 [34BEDP75V1]
DUELLEP75CV1,related,4,奥费恩淡香精 CNY 1650 [ORPHP75C]
DUELLEP75CV1,related,5,肌肤之花淡香精 CNY 1650 [FLEURP75CV1]
DUELLEP75CV1,related,6,杜桑淡香精 CNY 1650 [DOSONP75CV1]
DUELLEP75CV1,related,7,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
DUELLEP75CV1,related,8,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
DUELLEP75CV1,related,9,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
DUELLEP75CV1,related,10,巴黎之水淡香精 CNY 1650 [CAPITAP75CV1]
DUELLEP75CV1,related,11,影中之水 - 淡香精 CNY 1650 [OMBREP75C]
DUELLEP75CV1,upgrade,1,杜耶尔淡香水 CNY 1420 [DUELLE100V2]
DUELLEP75CV1,upgrade,2,杜耶尔 - 淡香水 CNY 1050 [DUELLE50V1]
DUELLE100V2,pairing,1,杜耶尔淡香精 CNY 1650 [DUELLEP75CV1]
DUELLE100V2,pairing,2,利埃尔淡香水 CNY 1420 [LIERRE100V3]
DUELLE100V2,related,1,杜耶尔 - 淡香水 CNY 1050 [DUELLE50V1]
DUELLE100V2,related,2,玫瑰香调淡香水 CNY 1420 [ROSE100V2]
DUELLE100V2,related,3,感官之水淡香水 CNY 1420 [SENS100V2]
DUELLE100V2,related,4,玫瑰香调淡香水 CNY 1050 [ROSE50V2]
DUELLE100V2,related,5,杜桑淡香水 CNY 1420 [DOSON100V2]
DUELLE100V2,related,6,感官之水淡香水 CNY 1050 [SENS50V2]
DUELLE100V2,related,7,影中之水 - 淡香水 CNY 1420 [OMBRE100V2]
DUELLE100V2,related,8,奥利恩淡香水 CNY 1050 [OLENE50V3]
DUELLE100V2,related,9,天竺葵香调淡香水 CNY 1420 [GERA100V2]
DUELLE100V2,upgrade,1,杜耶尔淡香精 CNY 1650 [DUELLEP75CV1]
DUELLE100V2,upgrade,2,杜耶尔 - 淡香水 CNY 1050 [DUELLE50V1]
NABATIP75C,pairing,1,旅行之水淡香精 CNY 2390 [MEASTP75C]
NABATIP75C,pairing,2,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
NABATIP75C,related,1,旅行之水淡香精 CNY 2390 [MEASTP75C]
NABATIP75C,related,2,帕劳乌木香调淡香精 CNY 1650 [OUDP75CV1]
NABATIP75C,related,3,圣日尔曼大道34号淡香精 CNY 1840 [34BEDP75V1]
NABATIP75C,related,4,杜耶尔淡香精 CNY 1650 [DUELLEP75CV1]
NABATIP75C,related,5,肌肤之花淡香精 CNY 1650 [FLEURP75CV1]
NABATIP75C,related,6,奥费恩淡香精 CNY 1650 [ORPHP75C]
NABATIP75C,related,7,杜桑淡香精 CNY 1650 [DOSONP75CV1]
NABATIP75C,related,8,谭道淡香精 CNY 1650 [TAMDAOP75CV1]
NABATIP75C,related,9,希腊无花果香调淡香精 CNY 1650 [PHILOP75CV1]
NABATIP75C,related,10,玫瑰香调淡香精 CNY 1650 [ROSEP75C]
NABATIP75C,related,11,巴黎之水淡香精 CNY 1650 [CAPITAP75CV1]
PAPIER100,pairing,1,永恒之水淡香水 CNY 1420 [EAU100V2]
PAPIER100,pairing,2,纸上发香喷雾 CNY 580 [PAPIERHMIST]
PAPIER100,related,1,谭道淡香水 CNY 1420 [TAMDAO100V2]
PAPIER100,related,2,影中之水淡香水 CNY 1050 [OMBRE50V2]
PAPIER100,related,3,东京淡香水 CNY 1420 [OYEDO100V3]
PAPIER100,related,4,东京淡香水 CNY 1050 [OYEDO50V3]
